id,fold
5ff89814f5,3
5ffd928d1e,0
6010b9b84d,5
602dc99f10,5
6040cbf086,5
60584b31d8,3
60638605b1,4
60698e8fd2,0
6074c5b0bf,3
608567ed23,2
608574722a,0
6092afaec7,2
60a0ca8d0e,3
60b3d0d613,2
60b7303d20,0
60bbd166a4,2
60d3607be2,4
60dccbc52f,2
61321814ce,3
6138f82415,4
613fb95edf,0
6150f39f8d,3
6153c227de,3
617c746fca,5
618f843c7a,4
619edf8941,1
61b42f8f0e,1
61bd2ee822,3
61cfb43abf,0
61df7e1f4d,1
61eb86f1ad,5
623565cb2c,5
624bd59549,0
6252a820da,2
62715133c5,1
6272ae54bc,4
6285015437,0
628ab35fe8,1
628ea36ba6,5
628f1de539,3
62966dffd3,1
62a0ee9480,3
62a8f89a19,0
62aad7556c,5
62d30854d7,4
62d6a9b673,5
62de954435,2
62df3565cd,4
62e608259a,1
62e72fe39a,2
62f822b156,4
6306dd3a8e,2
6313ab72dc,3
63193879b4,5
631dacfc0f,4
633c7d5c80,0
6348c487a4,3
63532a858b,1
638d8572e9,0
638e7a825e,5
6397715bb4,4
63bed65d65,5
63d3cf63be,4
63e32c0cfb,1
63feb8de2b,3
640ceb328a,2
6419fd454b,3
641d0227e7,0
641ef8ba11,2
642c62a158,4
6457057cec,1
645abba5ec,3
6460ce2df7,5
6493c2cbab,2
64baad8029,3
64bfdd0b9a,5
64e050f295,3
64e79513a3,3
64f41e36f2,3
651b2c01bc,4
653c7e9f6c,0
65408225fc,5
6545c6235b,1
6558dcde17,3
6576184a08,1
657f2c34f7,0
659193a103,5
65a55b69b7,0
65aadb6f53,2
65cb9cbc05,2
65d05b81c6,5
65dc362682,5
65e01bd65f,0
65e2650a80,0
65eca0ad70,2
65ef110246,1
65fe1a0efc,4
66073ddce1,3
6636021b35,4
664e3eb07f,5
665e84dc42,1
6682af0131,5
66891ec970,0
668b41c03e,3
6698a570b8,0
669cb42011,0
66b4280f4e,2
66c603a013,0
66c61616cc,1
66cd32da94,5
66cd349922,5
66ced55b7d,1
66cf41c563,5
66cfa202e5,5
66e922c8d6,1
66eeb09788,4
66fed16154,1
670d9655d5,5
6738d474a3,4
6752a6815f,1
675cab373f,3
675fcfe29a,5
6760543d8f,5
676d100540,1
67a8e23baa,0
67bc6ac1f4,2
67d3486ac8,1
67db09fda5,0
67dfa4bcf5,2
680ce5b666,5
681ee85a7b,5
684555a30a,1
687dd94fee,2
68a2df3195,3
68b593f903,2
68b6abcefc,1
68bad6a787,4
68d00224e0,3
68d9f77646,1
69013a70ab,4
690281a93d,5
690514a3e4,4
69098163e1,4
690b1ce5f7,4
691dc0bc42,4
691fec8ce2,3
6940237693,0
6957579961,2
697af33de9,3
697f80cece,5
697fee88c5,0
6994342067,1
699608ddb7,4
69bb149e2d,4
69cddf572c,1
69ee613976,2
6a0f5a8b42,3
6a105e7555,3
6a1783be17,2
6a1fd3c67e,0
6a1fe1a81e,4
6a29fbd74b,0
6a3d92ce59,0
6a3f8feaea,1
6a57dfd211,1
6a6b42a6f2,4
6a6ebb2255,5
6a7506aa1e,3
6a89c7a85d,5
6ab003835b,1
6abe55deaf,2
6ac91c75fc,0
6af48dfcdd,3
6aff151236,1
6b0688f33f,2
6b2f79f6ff,0
6b2f7ba83d,0
6b377327b1,2
6b4d65ac6a,4
6b5b7c0ff3,4
6b95bc6c5f,3
6b996daecc,5
6baf05d61e,1
6bc4c91c27,0
6bffabbd91,3
6c0a545d06,4
6c25735f24,5
6c3a9009c8,4
6c40978ddf,5
6c4568e51c,1
6c45d80d1e,2
6c49b277aa,5
6c557220d3,0
6c5b8b3950,4
6c61beb5dd,0
6c6c1cbae9,1
6c793e5879,2
6c8ad32f36,3
6c91546a57,1
6c95018d5c,2
6caec01e67,2
6cafc8475b,3
6cb11aa807,3
6cc7ba6c56,4
6cf284fb9e,0
6cf6889e33,3
6d03f91961,3
6d17d3be2d,2
6d1afa9d46,5
6d2a5a2fe2,5
6d46f994ac,3
6d4fca6a35,5
6d55cabc8d,2
6d593a19d1,0
6d69267940,3
6d8a8e2e6d,0
6d93c0a95e,3
6d9b6a2c4b,1
6d9be2f492,0
6da01cc490,1
6da04e4c20,3
6db821bf5f,4
6dba47cc58,2
6dc7a51dd9,5
6ddd6a2ec1,4
6dea52e54d,4
6dfaae4996,1
6e1444d88d,5
6e1bb2e64a,1
6e3634da35,1
6e3bb2a882,1
6e3c46c2d3,1
6e409af2cb,4
6e691f1825,0
6e72c79c29,5
6e86fed535,0
6ea5191e2a,1
6ebb6826bd,4
6ec6e26ddd,5
6ecba60505,0
6ed0ef14db,4
6edb010212,0
6edba13f1b,1
6ee755c67d,4
6eeeda7f4a,4
6ef46555e2,4
6f0c88962b,5
6f19d11809,5
6f438c26f8,5
6f5c2712b1,1
6f78817a2d,0
6f79e6d54b,3
6fc88fcbed,5
6fe2b681e4,3
6fe4017680,4
7019c22c5e,4
702209f0b3,0
7053b28de2,2
705eb5d67a,2
7074e402ca,1
707f14c59a,0
70a32506ab,5
70b6a2347f,2
70c082d59e,2
70c7bb7616,1
70c8e14243,4
70c92bc80f,3
70ca8ebf7b,5
70cef9fcb6,2
70d9a282d1,2
70db04a203,0
70e5bd9d27,4
70e9442b06,2
7114209cf0,5
711c478c93,2
711e8ac5ba,3
7134e4acac,1
7135ca553a,3
7140b36ff6,4
71438f26ec,3
7145f7e956,2
71507ccc96,4
7187f4c02c,5
71a31f4356,5
71a5b1da57,1
71a7c521ef,1
71c0fd5516,0
71d10659ad,2
71d3bf0ea8,4
71d7482240,5
71ef380e21,5
71f6fcb48a,0
71f724c7ef,5
71f7425387,0
7205efa791,4
7242ab00b6,4
72544ea5b6,2
725a0ae373,4
725d92524a,3
7268aedee7,5
726a0d854d,0
7277ef5fef,4
728890d8f8,3
728917ca07,0
729c382e20,0
72c2499de9,3
72e05a5a33,3
72e1a1b225,2
72ef4718f3,3
730bddcc02,2
730eee262c,2
734df57cdf,1
7361f4e5bc,5
737e6513c8,1
739a9ab34a,2
73a2f6fb22,3
73a3712fcd,0
73a4c6a4bb,0
73c6a1ede1,5
73f58ba609,5
740070f15a,2
740d34befe,5
740e4ce45d,0
7410f440bb,3
7469baeb8d,0
7488e076ca,3
748f8f4106,1
74ab2a9b1a,2
74d1d03fc3,1
74d53a0d53,4
74d574653f,3
74d7a9df8b,0
74de17e9c0,5
74f00bb214,4
74fa9386ae,1
7504d73df8,1
751a212e82,0
7524d9b7bf,4
753371cca5,3
7547289453,4
754cfc4b80,4
7555f79a2c,0
755c1e849f,4
7568a9474e,5
7572c78534,5
7576015468,2
7576a8a091,2
7582c0b2e9,1
7588e9645a,0
759b3aaa22,4
75ad49564c,5
75b4a808b3,2
75c554378e,0
75c7d3b5a8,1
75d0e44b1c,3
75d70e2411,2
75e041fbd8,2
75eaea4cdb,5
75efad62c1,3
75fb579aa2,2
760ca73d1f,0
7616ee06bd,5
761eaf3fa4,4
762c7d7084,0
762f01c185,0
7633c6bb70,1
766784f810,2
76761b2a41,5
768d5f7ade,5
769d51b80b,4
76ae1014bd,0
76b4df03dd,5
76ba896225,5
76c76f8056,2
76d080ed6f,2
76e1428103,3
76ecdc5896,2
7709ec3c5d,3
770af4e501,2
7716aa7b58,5
7738fbabca,0
77415e7cda,0
77420e5628,1
774ee8afcf,5
775bc235d0,2
77608c7770,3
7769e240f0,0
776bdf9043,0
776d123d8d,3
778a92f420,4
7791af3409,5
7796858a9b,2
77abc5ed21,1
77acb619e7,0
77c071c12d,1
77c695369e,1
77ecd76754,5
7812fc8116,1
78299d7a47,0
782ae9b7e7,4
7845115d01,3
78b2d05419,5
78be8270bb,4
78c50b3977,5
78f17697f2,5
790f497dc8,3
792929a4c8,2
7972b70832,4
7977cbab6f,2
79fed5a697,2
7a095f0b21,2
7a0c8915be,1
7a0f1e9b45,2
7a25e51377,0
7a2cca4fe5,1
7a2eebff84,0
7a696bb878,2
7a6d32bcae,0
7a817b12b4,4
7a9610078a,3
7aa7e1b355,5
7ab70da99b,0
7aebdeb9a7,1
7aef9898fa,3
7af5b00299,2
7af84fef71,5
7b078e7517,0
7b0c7e28f0,0
7b2032d7d1,5
7b4ccb8113,5
7b596fc561,5
7b5d5d40fe,1
7b79d341cf,1
7b815ae7fb,1
7b9facc0aa,0
7ba58ee1be,3
7beceb5850,2
7bf203a987,4
7bfd026d91,5
7c0447f939,0
7c0b76979f,1
7c2609c66c,1
7c41f727b9,4
7c61d788af,1
7c6221dbb8,3
7c6a2df039,0
7c6f76a267,0
7c7125fd12,0
7c99d1c1eb,4
7c9c01ebe8,1
7c9c98aa11,1
7cbfebdf9d,3
7cc53fe88b,4
7ce6463bc8,3
7cf386709a,5
7d0b2f2046,2
7d0cea3489,2
7d14f8cfe3,4
7d41b0a6e1,1
7d48474434,3
7d52a376a7,2
7d5c34a95a,1
7d87ab4aa8,0
7d8b219e1c,2
7d8e29261b,5
7d963e0f5d,0
7d9f0dacd0,4
7db7a5fb8f,2
7db9b53d89,4
7de09d894b,3
7de95e0115,3
7deaf30c4a,0
7df36788a9,1
7df431274e,1
7dfdf6eeb8,1
7e138bf911,5
7e26f45eb9,3
7e40cdf1f3,3
7e58c5a1f6,0
7e5a6e5013,1
7e5cdca0b7,0
7e67ef84e1,5
7e68df3981,0
7e7276d088,2
7e737a6cc6,2
7e78a47cee,3
7e92ab6fe8,3
7e9e46174c,5
7eb42fe5ec,5
7ebd3f0cdd,1
7ec58d0743,2
7ec64d2b8e,4
7ec803b58a,5
7ec839af45,2
7ec97427ca,3
7ed0489985,2
7ed79f8f56,1
7ede03dede,0
7f01757d4c,0
7f0825a2f0,5
7f0bdb5e31,5
7f0e67d5ec,0
7f0ee9c30a,5
7f1d5f223c,2
7f2642a14a,5
7f2694ca3f,3
7f30236ca4,2
7f3e8a8526,2
7f5914b74a,2
7f5a72fa2c,0
7f826d312e,3
7f99abfc11,1
7f9f13c0d0,0
7fa6578978,2
7fadb8efe8,1
7faea04242,3
7fc1ce1cb4,2
7fd5baaee8,4
800daf6ac1,2
8023f35b58,4
802df9bb5e,5
80363d0458,0
804fcfaf4b,2
8063c65b57,1
80694aa70f,3
808cbefd71,5
809cb34e8d,2
809ce44053,3
80a458a2b6,1
8116fa64d4,4
811ebdcc4b,2
812c804456,5
8138c79081,5
813d6ad4ba,4
81491224d7,4
8164beeaf5,4
816c9d6d5d,5
8174aba668,4
81ab8c6bb7,5
81c1149163,5
81c77c1b6c,5
81d37cb5fd,2
81e9af5ee2,5
81fa3d59b8,2
8201005b79,4
820c4570b1,1
821e0217f0,4
822043d604,2
824152cf1c,4
8270908d6a,1
829ebfbb32,0
82a285227e,3
82adfbc0f1,3
82c316179b,4
82c340f4e5,0
82e88d973f,3
82f186d2ac,0
8320911258,2
8329ec9395,0
8343ad9ed8,1
834861f1b6,5
83558aa4b8,1
83645a3b6f,3
8367b54eac,4
836eedd4a7,5
83967f4314,0
83bb4578eb,4
83be4b6836,5
83c0564224,0
8409fed45c,5
84242f42bc,0
8431a87cff,2
843447abe4,4
843e8ec44e,0
843f9892ef,4
8457263314,1
84723e7793,5
848c9d1a6a,5
849881c690,4
849ccdf3af,1
849f39dcbe,4
84af757738,0
84b5568c2a,0
84bd944c62,3
84e23dba29,4
84e305da04,2
84e540208f,5
84eb2c400b,1
851498c095,4
851a37ac37,0
852873eb7b,0
853e89d0d3,2
8555cb627a,2
855f399924,1
85670a7093,2
857e511397,1
857f570585,1
858f01d368,5
859f623d32,0
85bca2aade,1
85c191c52c,5
85cf79a2cb,2
85e6b4cb1c,5
85fe62d2d6,4
8612ca9286,4
8620f40403,1
86365721e2,2
8650153427,1
86866ba71d,4
8686b3a5d4,4
868e7a70ae,1
8693030eb3,5
869f99406d,2
86a772adb1,5
86abf1c96d,2
86bc03a8a6,0
86c1109730,4
86c675c4fb,3
86f2fd7025,0
86f892ad2f,0
86fe531971,2
870be46a42,5
8718d851c6,0
871be86f43,0
875b087f1c,5
875dda3975,3
876e6423e6,5
87725b728a,0
877d1a7ebe,1
877f9dd0a7,4
878566ab56,2
87986259f0,5
87af5ec058,5
87afd4b1ca,1
87c6bf0012,1
87cf2c6542,0
87d58438cc,0
8811181716,3
881407fa84,4
881bfee759,2
8824cdcbf0,0
884400b2e8,1
884cd7af00,0
885c2a90f5,5
886c96ffb8,4
886dc2e534,3
88839f49f9,5
88a4200cec,1
88a5c49514,2
89097ab99b,2
89165071a4,3
8919be1266,5
891fa63295,1
89340d64ab,5
893bd55371,4
8945b8916d,5
894b5b40af,4
894b9ae774,4
894d0e63f5,1
89562d9f7d,3
8978bc57b7,1
89a74723fd,1
89ad7a93d6,5
89af21b6ee,5
89ba98210c,2
89dba191b1,2
89dc091930,1
89dfb7ba1d,0
89e7c93d0c,3
8a02b4a1b7,5
8a1aed2c83,4
8a29fd2ebe,4
8a2dc90df5,2
8a4671cb47,3
8a55cca47a,4
8a58fe70f8,4
8ab2399b4a,3
8ad8b9b163,1
8adaa82868,5
8ae916bb5c,0
8b01d00cb0,1
8b0478ed02,0
8b09c914be,4
8b0d0b0633,1
8b0d16466b,0
8b11113861,3
8b4189c2a4,3
8b44342fd9,3
8b5232fcfa,3
8b5757d8ee,0
8b5d38c547,2
8bb7245636,4
8bc707feee,4
8bf499cb0c,3
8c1d0929a2,0
8c1db0fc39,2
8c232a1cf8,2
8c38199b15,5
8c477d6abf,4
8c4ac14f53,3
8c88cf3d22,2
8c8c2012e7,1
8c916f9cb5,5
8c976149d0,2
8c99d8c85f,2
8c9a0ea088,5
8c9b19f267,0
8ca104baef,1
8ca267be2b,0
8cb6f8581b,5
8cbefc189e,3
8ce1df1a6a,3
8ce5996371,0
8cf3a6a6f5,4
8d08955cdf,3
8d141a0b7a,2
8d28e714e3,0
8d2e68312e,5
8d3ee9356b,0
8d4ba8fd28,5
8d70a676cd,5
8d73c4f678,4
8d839a365b,5
8d89d465fc,1
8d9314a9f4,3
8d9b8d724a,4
8daa7e48d1,2
8daf098aa9,3
8db0a68a4c,1
8db5bf9be2,1
8db9dc4a62,0
8dc946b34d,0
8ddaea54ce,1
8e13060816,0
8e280f2c87,4
8e2e3afdb5,1
8e3228d793,0
8e48de3b3b,1
8e7324c8ed,0
8e84b940e3,4
8e93b66386,1
8e9f2b9b61,5
8ebceef687,3
8ec207d7df,2
8ee20f502e,2
8ef76ed16e,2
8f07ef8585,0
8f08f4e9f2,0
8f16b2685d,0
8f1d6045fb,5
8f1fbec1e6,1
8f2087a1f5,4
8f39d964c3,2
8f407b64ae,3
8f5af7f42a,3
8f7b7b9980,4
8fb68e99e8,3
8fd4178b11,2
90194208b9,0
902d01b7dd,1
903180c447,3
9031ddc924,4
903206854b,4
904f3fc07a,5
9053aa6508,1
9067effd34,1
90704ffe69,2
90720e8172,2
90791c2417,3
9086ac3a68,2
9090f8f97b,2
90946392e6,3
90990cd2ba,0
90a57bacf0,4
90b14e3f04,0
90b1a59d1b,2
90b1ba3bb5,4
90bf0125af,1
90c62cd13b,1
90d2cdb32d,1
90f37a2a28,0
91127f8cc2,4
911efbb175,2
911f05128d,4
9126bbe228,5
9128b824e5,3
912b573a9e,2
9146f2afd1,1
916aff36ae,3
917ef84e64,5
91823ecb1f,0
918548e472,2
919157e393,3
919bc0e2ba,1
91a0ac314c,0
91b91fd79b,4
91bb8b5dbb,3
91bfe61493,3
91c003779c,4
91dfba8133,2
91ea3f1227,2
92107f9559,0
921b60e76d,2
923249032c,3
923473085f,0
9258e48804,5
9260b4f758,2
9267f6cf9c,1
92895cb54f,1
92a20ccbe2,4
92a6b22052,5
92c25915f1,1
92c91d1494,4
92cc29d923,1
92d116836e,4
92d9025a37,0
92e617896e,1
930183efe5,0
930a21d485,0
930c8dd0e4,3
930cbb8ccb,5
930dcd571a,2
93196366e1,4
932529c83d,1
9347c39706,2
934cd14205,1
9358b1fa7a,1
935cba59ad,3
937ea43a65,0
9382a047a8,3
9385125b12,1
938d11586e,3
939232310f,5
939879034e,5
939c88a964,5
93a0cb5111,5
93a1541218,5
93a8901635,0
93b51f6335,0
93b8ec180f,0
93c7358e41,3
93d21b7636,0
93f7759d52,0
93f8f9e663,0
941d0865da,0
942d3bfbf3,1
9447159eb7,3
944b46458e,2
94551e800f,1
9458b40464,1
9466e21e0d,5
9472731dfd,5
948d73d7c2,0
9492db510d,3
9494906f54,0
94b3a9ed9c,4
94b4f44698,0
94c2d96e56,1
94c8aad517,3
94c94ee7b6,5
94e7558e32,2
9511856b03,3
9522339a9a,0
9539d280a6,0
954502fb12,4
956c91fe94,3
958a3dd464,3
95a60e2f42,4
95a87f8ad9,5
95af8ca744,1
95bdc8b506,0
95d3841a53,1
95f6e2b2d1,0
96049af037,4
960f92cf81,2
961b1310e9,2
96216dae3b,5
962348be7a,2
963189b39c,1
963210b127,3
964030c032,0
964be849b0,1
96523f824a,3
9667824566,3
966fb0cdbb,0
9678fb935e,1
967d30a3fd,2
96857148ca,2
9693c84080,1
9694a662dc,0
96998d1ad9,5
96aeb8d018,0
96cc5caec0,2
96d1d6138a,4
96d917e53d,2
96f26f6397,1
96f8fd0d4b,2
9704b1ba61,5
9718102ef6,4
971c96134a,5
9722dedee7,5
9736389261,0
9737133eff,4
973a4f6dad,4
9747413253,4
974f5b6876,3
97515a958d,1
976eb05465,3
976fcded4d,1
977f897477,0
9790f7880b,5
97970b5e2c,0
97a10a3ba0,2
97a653e83c,3
97adf32d4d,1
97b058f254,4
97bd8b22b1,2
97e2c6b5c5,4
97e78a5448,2
980570ed7e,4
9819277faa,4
981f73e811,2
9842f69f8d,3
9874f75819,0
98870eab9e,0
9895f188e8,0
9898ce93d6,3
989ac5a9de,1
98b1f3fb9c,0
98c6496076,1
98f91cd1b8,1
9917602913,5
992572448c,4
99405de5c5,3
994af8ec2a,1
99817a653e,4
99909324ed,4
999ae650f6,5
999cb0ea3b,4
99aefa9443,4
99b602dde4,5
99bc5efa33,2
99bf605daa,2
99c726d528,4
99d3fbf9f1,5
99d7f0c538,4
99ee31b5bc,5
99f52af0ea,2
9a1fbef3e3,5
9a3abd0ba6,3
9a478d8cf2,3
9a48617407,5
9a4864ff06,5
9a4b15919d,0
9a4db0d7aa,3
9a4f625408,1
9a672bfb51,2
9a6c280d8d,4
9a6cf411ff,1
9a71e8563b,1
9a91290888,4
9a9ff1beca,2
9aa65d393a,2
9ad32f3c66,1
9ade7d33f2,1
9ae45b19d3,1
9b09626522,4
9b1f59b89c,3
9b29ca561d,3
9b31db4e58,0
9b3d4b0379,5
9b450671aa,2
9b4aa94aed,4
9b585a2ea0,3
9b5bed5c6f,4
9b656c339a,2
9b80cf8992,4
9b9c107a62,1
9ba564058f,0
9bbb4c7c34,3
9bc9c403e0,2
9bd58061d6,5
9bdfa54912,4
9befc65890,2
9bf022776e,3
9bf8a38b92,2
9bf8f84094,4
9bf982cf65,0
9c08332067,1
9c298b9575,4
9c30bb0a5f,1
9c3383eb85,3
9c4468a160,2
9c4c524983,1
9c5c26e2ba,0
9c6f8e4676,3
9ca11c3696,2
9ca1ebe351,0
9ca520f895,5
9ca84742ef,5
9cb42834b3,2
9cbd5ddba4,4
9ccf50ab0e,1
9ccf9ff1c3,4
9ce55dc2c9,1
9cf8fe7f96,4
9d12bb050d,5
9d173ec22a,2
9d23bc70b8,2
9d354bc9e7,2
9d462381b0,4
9d5d4bf0f1,3
9d7165c9c0,2
9d98768f19,1
9daa6c133f,1
9db11d4414,1
9dc604318f,3
9dcb043fa9,0
9dde6475f9,5
9e426ec524,0
9e64fc57aa,2
9e7d89d4c0,0
9e8e175c01,2
9e966d733c,3
9e9ce2e1ce,3
9e9f3940a9,2
9ea0525027,5
9eaf536a63,3
9eb4a10b98,4
9ecc1f5457,2
9efedb3b86,2
9f07d6a050,3
9f0c9f3b90,2
9f0ebbd210,4
9f224c71b1,2
9f2e5a8c24,1
9f3b8d0186,2
9f4001d8ea,3
9f4471dcd6,2
9f459445b6,4
9f54d7807c,0
9f7e064e9f,1
9f96821d81,0
9f97b2925e,4
9fabca6b17,1
9fac28f3df,1
9fbd3ca3b5,5
9fd1beec08,4
9fdb6afc56,4
9fe6cf976f,0
9fe707f837,0
9ff59d834b,3
9fff0319cd,5
a00d2b180c,5
a0219e8fa4,4
a038a2d781,0
a042e73fee,5
a05ae39815,3
a05da102a2,0
a0729c7a02,4
a076699b79,5
a07c1fd090,5
a07f9159e0,5
a0b1d96545,3
a0c156a4c9,5
a0ea88f6a5,1
a0f050600e,5
a10b932fb3,2
a112a63d2d,3
a12cbb17e5,5
a12d2c10a9,2
a141ed0c99,4
a149b73993,0
a14d2ea3b1,2
a1526d3c6e,1
a1585a58b8,0
a15b73d4bb,4
a15eff2958,5
a163126d96,2
a18073f2a2,3
a19163fc11,2
a19dbb48cd,4
a1b5786252,0
a1dae195e7,5
a1e32a6815,3
a1e3e1af04,0
a1fe3de7bb,5
a21ae8cb6b,0
a21afccc50,0
a239bfe21a,1
a24080b4a0,5
a245c6d001,1
a2530b4c45,2
a266a2a9df,4
a27e64c2f7,1
a291ef5d83,5
a2a012f128,0
a2a9c0c00a,3
a2b7af2907,5
a2bce9d94a,3
a2da67afff,1
a3079aded1,0
a317a82463,3
a31e485287,3
a32a4a2256,1
a32b0d0cd7,0
a33e7de189,2
a33ef5ed68,1
a33fe0952a,1
a35792b156,4
a35ba23a41,0
a3605816c1,2
a37249665e,2
a39388bd3f,4
a3ad1422f5,4
a3bea8f266,0
a3de137406,0
a3e0a0c779,4
a3e89a273d,4
a3ff13b1e1,2
a41357f553,4
a43ca2ef73,4
a4442fef48,4
a446aa0ac8,5
a48b9989ac,0
a4932322ce,3
a49edf33ae,3
a4a2921863,1
a4ae0c0e35,3
a4c734f1a8,1
a4d621da2d,0
a4e5b9902b,1
a4e8ba21d1,3
a4e90eef39,1
a4fb7072d6,1
a5005ea567,3
a50ac7d1e2,2
a5299290bb,3
a52d7a6cd8,0
a531b78648,3
a536f382ec,2
a5375b180b,2
a5471f53d8,5
a54d582262,0
a554d2d4a3,5
a562619124,4
a568cc8273,0
a56e87840f,4
a56ff4758a,3
a5805697c1,1
a5833d6cc4,2
a58d3b12bc,1
a59385755d,2
a5c4007b7b,5
a5c6cde207,4
a5ccb4f8d9,5
a5d188bbd7,3
a5d2da8488,2
a5eedd418a,0
a60daba969,3
a633b127fc,4
a653a50dc4,2
a659530342,2
a65aa82e0a,1
a6625b8937,2
a667ba911e,2
a66c03c236,2
a685e6f87e,1
a69586db4e,0
a6a3383416,2
a6ba9b9f91,3
a6c2605919,1
a6ec5aa914,3
a6f4e0f8b5,5
a7000441e9,2
a701844e9a,0
a708e52d7c,4
a70b2204f0,5
a71bdf1af7,3
a7254b3aa6,1
a72f220de9,1
a774562f5e,1
a783bd82c5,0
a78e36d77b,4
a7a124fff5,3
a7a87180a3,2
a7b1f4bae1,3
a7b918d80e,0
a7bc02b7d4,0
a7cfa30d35,1
a7f4b8d36e,1
a7f7a964f5,1
a7fa6dd049,2
a803fc87d1,4
a8247ac73a,1
a826a7a9a4,4
a826e5e6e5,2
a849a4e373,0
a8503e0dc8,4
a854446118,0
a86acaf330,3
a87eb66a65,5
a88dd59036,3
a898892737,1
a89d1999ec,2
a89fc2586a,3
a8aeef5395,5
a8be31a3c1,1
a8bfe7072c,2
a8d50a4a97,5
a8e4e6ddec,0
a8e5845bf9,4
a8ebba8c1e,2
a8ef242dfd,5
a90545f377,2
a91212b01e,5
a913c2fc19,3
a91bd88bc1,5
a92f49d2d9,1
a93c251217,5
a94450f57e,1
a959b2372a,0
a962f4c9b6,4
a970e82aac,2
a988661613,4
a98ab1c549,3
a98d950667,0
a9a9fb1747,2
a9ab1afe01,1
a9b7fa7e0d,1
a9df598e16,4
a9e940dccd,1
a9ebb78977,4
a9ee40cf0d,4
a9fd8e2a06,3
aa1c0ba47b,4
aa1cd9fb71,4
aa1d903842,4
aa21ba676c,5
aa36cc5b96,4
aa56279e8f,5
aa791ce59a,4
aa94cfb806,3
aa97ecda8e,0
aa9eb3a110,2
aabb4516d1,4
aac747667e,0
aae8971d6e,4
ab18a0a7fa,4
ab5fe4fea8,4
ab6dfe07be,4
ab72556c51,3
ab767aef7f,5
ab7d09443f,1
ab82b9e44e,0
aba57f0f2c,1
abb1521de8,1
abbfb56731,5
abcc448c24,2
abd1e3e008,0
abd889c82f,0
abe36055e8,5
abe74273c8,0
abed119094,1
abfed46705,5
ac03463615,0
ac1ea6faa4,1
ac412e6d55,1
ac460261f4,4
ac5f676fa3,4
ac6055e7ce,4
ac6289352d,1
ac64f9de3c,3
ac7df612ff,1
ac90c088ee,2
ac931ace49,2
acb95dd7c9,1
accb644c9e,0
ace37eaaf9,5
ad0e66eabf,4
ad16edc8be,2
ad1e8ef844,0
ad2113ea1c,3
ad297bfd03,5
ad29bc8923,2
ad2fa649f7,4
ad3c6dd8d4,1
ad49962b22,3
ad5454050e,2
ad6e3961d4,0
ad6fe18943,2
ad76d4cd21,0
ad93d35798,4
ade746d346,2
adf2a57778,3
ae11c7b131,5
ae2ef70d51,3
ae51614513,0
ae61c09508,0
ae6b6df24d,4
ae6ea6e613,1
ae96972c1a,1
aeb36c1964,1
aeba5383e4,3
aebff18bf9,5
aedad85e8c,3
aede306d15,2
aeebdd4350,5
af0e101aae,0
af171a3570,3
af296d1c0a,1
af6fe9a9c8,5
af71ca4ab3,5
af7e9d7648,2
af84304233,2
afd0b385f2,5
aff87f7ba7,0
aff8ae9d4d,5
b012e9ebb0,1
b014624db2,1
b04c03e3d4,4
b052410a6a,3
b06fe13f54,4
b07d4da735,5
b07fc3b87c,0
b095375d19,0
b097a1f9e0,0
b09f0e743d,2
b0a18e86c7,5
b0a2fe2a63,3
b0a7056a04,1
b0d8f26ad8,3
b0e479668d,3
b10fa280bf,1
b11110b854,3
b112d9993c,3
b12a5a2b61,1
b13f0dbc84,0
b15313d4e8,4
b172bd2032,0
b183b2ddc4,0
b194549062,3
b1ac5ed0b3,4
b1be1fa682,2
b1dc23a427,4
b1e590d1c9,4
b1f0e104f5,0
b202b6b3d4,2
b221ece24b,1
b240582de8,1
b240778420,1
b24d3673e1,4
b28690f7ad,2
b2899a1188,0
b28aeb78e0,1
b2958f2747,5
b2b0cd95a4,0
b2c6b8cf57,2
b2d02516e1,2
b2d7897c35,5
b2f87059da,0
b2fbaf80d5,0
b329b390e4,1
b33771a471,4
b3396387a6,5
b33b1f9db6,4
b33d57c4be,0
b33e244157,0
b342a4959d,5
b345b1f290,1
b354751edd,2
b355ed119c,5
b35b1b412b,1
b393a57640,0
b39fe87a25,5
b3ad13d9e9,0
b3b37c152d,5
b3f6affa39,3
b40457631c,3
b40844d201,5
b42ffc97d4,2
b448f0fae6,1
b45ad3932e,5
b45f9383e9,2
b461a5b584,0
b4b225aaa8,2
b4e23ae450,0
b4e61836df,1
b4e8386ff1,5
b4f6d6f1aa,0
b506085af9,4
b51c130238,1
b51eed936a,4
b521c9ddf3,1
b525824dfc,4
b540435ae7,2
b5448cb40a,4
b552fb0d9d,3
b57e98a275,1
b5850af687,4
b5893fc541,0
b5a47c646f,4
b5b767492b,4
b5bdff9392,4
b5e1371b3b,0
b60fbb288b,1
b637a7621a,0
b63b23fdc9,0
b6520147bb,3
b6604d4bd6,5
b67c735ff6,1
b6804bfa43,1
b690abdc09,4
b6aa5c7ab4,1
b6bbd06618,3
b6bca345bb,5
b6bd6424eb,4
b6c52b4a53,5
b6e57d954e,2
b6ebc3831e,3
b6f907680a,4
b70f0ab0c2,1
b71915a0fe,0
b749a000ea,2
b74ecdfe20,1
b76760a4a1,4
b76b065012,3
b77cc54800,2
b7b83447c4,0
b7c1e2a377,1
b7c462dd1c,3
b7dc0d87fd,4
b7ec14f5e4,2
b80db32c01,5
b8236d92ff,2
